ID UPAKOVKA;MXIK;DATA;INN DISTRIBUTOR;INN KONTRAGENT;KOL-VO;PRICE;PRICE TYPE
AAAL464387;03004102002046001;13.08.2024;303303592;202229664;10;65044;UZS
AAAL464388;03004102002046001;13.08.2024;303303592;308775518;2;65044;UZS
AAAL464389;03004102002046001;13.08.2024;303303592;205368839;1;65044;UZS
AAAL464390;03004102002046001;28.08.2024;303303592;310102405;5;65044;UZS
AAAL464391;03004102002022001;02.07.2024;303303592;305105480;5;74961,6;UZS
AAAL464392;03004102002022001;03.07.2024;303303592;309060798;2;74961,6;UZS
AAAL464393;03004102002022001;03.07.2024;303303592;203131107;1;77280;UZS
AAAL464394;03004102002022001;04.07.2024;303303592;305890780;10;77280;UZS
AAAL464395;03004102002022001;09.07.2024;303303592;309917884;2;77280;UZS
AAAL464396;03004102002022001;09.07.2024;303303592;300554591;2;77280;UZS
AAAL464397;03004102002022001;09.07.2024;303303592;302215759;2;77280;UZS
AAAL464398;03004102002022001;11.07.2024;303303592;308792742;2;77280;UZS
AAAL464399;03004102002022001;11.07.2024;303303592;303241007;5;77280;UZS
AAAL464400;03004102002022001;11.07.2024;303303592;308642833;2;77280;UZS
AAAL464401;03004102002022001;11.07.2024;303303592;305159819;3;77280;UZS
AAAL464402;03004102002022001;11.07.2024;303303592;305736567;2;77280;UZS
AAAL464403;03004102002022001;11.07.2024;303303592;307039482;15;77280;UZS
AAAL464404;03004102002022001;12.07.2024;303303592;308325070;5;77280;UZS
AAAL464405;03004102002022001;12.07.2024;303303592;309455850;12;77280;UZS
AAAL464406;03004102002022001;12.07.2024;303303592;307615534;5;77280;UZS
AAAL464407;03004102002022001;13.07.2024;303303592;304968477;1;77280;UZS
AAAL464408;03004102002022001;13.07.2024;303303592;310605166;2;77280;UZS
AAAL464409;03004102002022001;15.07.2024;303303592;302730411;3;77280;UZS
AAAL464410;03004102002022001;15.07.2024;303303592;305101431;2;77280;UZS
AAAL464411;03004102002022001;17.07.2024;303303592;204361073;3;77280;UZS
AAAL464412;03004102002022001;17.07.2024;303303592;308325070;2;77280;UZS
AAAL464413;03004102002022001;17.07.2024;303303592;307713594;1;74961,6;UZS
AAAL464414;03004102002022001;17.07.2024;303303592;305909936;1;77280;UZS
AAAL464415;03004102002022001;17.07.2024;303303592;201044209;3;77280;UZS
AAAL464416;03004102002022001;17.07.2024;303303592;302222323;5;77280;UZS
AAAL464417;03004102002022001;17.07.2024;303303592;300454012;2;77280;UZS
AAAL464418;03004102002022001;17.07.2024;303303592;305960242;5;77280;UZS
AAAL464419;03004102002022001;17.07.2024;303303592;307893689;2;77280;UZS
AAAL464420;03004102002022001;18.07.2024;303303592;306815934;2;77280;UZS
AAAL464421;03004102002022001;18.07.2024;303303592;302403484;3;74961,6;UZS
AAAL464422;03004102002022001;18.07.2024;303303592;202754542;10;77280;UZS
AAAL464423;03004102002022001;18.07.2024;303303592;303241007;5;77280;UZS
AAAL464424;03004102002022001;18.07.2024;303303592;306739428;2;77280;UZS
AAAL464425;03004102002022001;19.07.2024;303303592;305960242;6;77280;UZS
AAAL464426;03004102002022001;19.07.2024;303303592;205193432;2;77280;UZS
AAAL464427;03004102002022001;19.07.2024;303303592;202605513;3;77280;UZS
AAAL464428;03004102002022001;19.07.2024;303303592;304103864;2;77280;UZS
AAAL464429;03004102002022001;19.07.2024;303303592;205024094;10;77280;UZS
AAAL464430;03004102002022001;19.07.2024;303303592;308792742;3;77280;UZS
AAAL464431;03004102002022001;20.07.2024;303303592;309644624;2;77280;UZS
AAAL464432;03004102002022001;20.07.2024;303303592;305909936;1;77280;UZS
AAAL464433;03004102002022001;20.07.2024;303303592;305965955;2;77280;UZS
AAAL464434;03004102002022001;20.07.2024;303303592;307893689;5;77280;UZS
AAAL464435;03004102002022001;22.07.2024;303303592;202038926;2;77280;UZS
AAAL464436;03004102002022001;22.07.2024;303303592;308012896;5;77280;UZS
AAAL464437;03004102002022001;23.07.2024;303303592;309800611;5;77280;UZS
AAAL464438;03004102002022001;23.07.2024;303303592;309962617;5;77280;UZS
AAAL464439;03004102002022001;23.07.2024;303303592;308165492;2;77280;UZS
AAAL464440;03004102002022001;23.07.2024;303303592;305960242;5;77280;UZS
AAAL464441;03004102002022001;23.07.2024;303303592;300258176;2;74961,6;UZS
AAAL464442;03004102002022001;23.07.2024;303303592;304434611;2;77280;UZS
AAAL464443;03004102002022001;24.07.2024;303303592;307893689;3;77280;UZS
AAAL464444;03004102002022001;25.07.2024;303303592;205611149;2;77280;UZS
AAAL464445;03004102002022001;25.07.2024;303303592;300911725;6;77280;UZS
AAAL464446;03004102002022001;25.07.2024;303303592;309962617;5;77280;UZS
AAAL464447;03004102002022001;25.07.2024;303303592;303375686;4;77280;UZS
AAAL464448;03004102002022001;25.07.2024;303303592;202605513;4;77280;UZS
AAAL464449;03004102002022001;25.07.2024;303303592;308642833;5;77280;UZS
AAAL464450;03004102002022001;25.07.2024;303303592;303425702;20;77280;UZS
AAAL464451;03004102002022001;26.07.2024;303303592;309455850;10;77280;UZS
AAAL464452;03004102002022001;26.07.2024;303303592;300830462;5;77280;UZS
AAAL464453;03004102002022001;26.07.2024;303303592;302403484;5;74961,6;UZS
AAAL464454;03004102002022001;26.07.2024;303303592;206947354;3;77280;UZS
AAAL464455;03004102002022001;26.07.2024;303303592;202655000;5;77280;UZS
AAAL464456;03004102002022001;27.07.2024;303303592;300454012;2;77280;UZS
AAAL464457;03004102002022001;27.07.2024;303303592;200184067;5;77280;UZS
AAAL464458;03004102002022001;27.07.2024;303303592;203131107;2;77280;UZS
AAAL464459;03004102002022001;27.07.2024;303303592;303472487;2;77280;UZS
AAAL464460;03004102002022001;27.07.2024;303303592;303307223;2;77280;UZS
AAAL464461;03004102002022001;29.07.2024;303303592;307143663;4;77280;UZS
AAAL464462;03004102002022001;29.07.2024;303303592;203797909;2;77280;UZS
AAAL464463;03004102002022001;29.07.2024;303303592;307601544;4;77280;UZS
AAAL464464;03004102002022001;30.07.2024;303303592;302480787;2;77280;UZS
AAAL464465;03004102002022001;30.07.2024;303303592;308050264;5;77280;UZS
AAAL464466;03004102002022001;30.07.2024;303303592;305697008;5;77280;UZS
AAAL464467;03004102002022001;30.07.2024;303303592;308234074;2;77280;UZS
AAAL464468;03004102002022001;31.07.2024;303303592;309843384;2;77280;UZS
AAAL464469;03004102002022001;31.07.2024;303303592;308234074;2;77280;UZS
AAAL464470;03004102002022001;31.07.2024;303303592;201848385;3;77280;UZS
AAAL464471;03004102002022001;31.07.2024;303303592;204009460;6;77280;UZS
AAAL464472;03004102002022001;31.07.2024;303303592;305909936;3;77280;UZS
AAAL464473;03004102002022001;31.07.2024;303303592;307377443;2;77280;UZS
AAAL464474;03004102002022001;31.07.2024;303303592;303296982;2;77280;UZS
AAAL464475;03004102002022001;31.07.2024;303303592;204412167;1;77280;UZS
AAAL464476;03004102002022001;31.07.2024;303303592;204729095;4;77280;UZS
AAAL464477;03004102002022001;01.08.2024;303303592;304640744;2;74961,6;UZS
AAAL464478;03004102002022001;01.08.2024;303303592;200928254;5;77280;UZS
AAAL464479;03004102002022001;01.08.2024;303303592;304984664;3;77280;UZS
AAAL464480;03004102002022001;01.08.2024;303303592;200928254;5;77280;UZS
AAAL464481;03004102002022001;01.08.2024;303303592;307497548;2;77280;UZS
AAAL464482;03004102002022001;01.08.2024;303303592;307946462;3;77280;UZS
AAAL464483;03004102002022001;01.08.2024;303303592;206191205;2;77280;UZS
AAAL464484;03004102002022001;28.08.2024;303303592;310102405;5;77280;UZS
AAAL464485;03004102002022001;28.08.2024;303303592;204009460;5;77280;UZS
AAAL464486;03004102002023004;16.07.2024;303303592;310961359;3;52148,32;UZS
AAAL464487;03004999042001001;31.07.2024;303303592;305493927;2;54770,24;UZS
AAAL464488;03004999042001001;01.08.2024;303303592;200928254;5;54770,24;UZS
AAAL464489;03004285039001001;12.08.2024;303303592;307189978;1;122024;UZS
AAAL464490;03004102002025004;10.07.2024;303303592;310349191;1;185263,68;UZS
AAAL464491;03004102002025004;10.07.2024;303303592;310349191;4;185263,68;UZS
AAAL464492;03004102002025004;11.07.2024;303303592;308052981;3;185263,68;UZS
AAAL464493;03004102002025004;12.07.2024;303303592;309110624;1;185263,68;UZS
AAAL464494;03004102002025004;12.07.2024;303303592;310299327;1;185263,68;UZS
AAAL464495;03004102002025004;17.07.2024;303303592;306733720;1;185263,68;UZS
AAAL464496;03004102002025004;17.07.2024;303303592;302623322;2;185263,68;UZS
AAAL464497;03004102002025004;31.07.2024;303303592;303536951;2;185263,68;UZS
AAAL464498;03004102002025004;01.08.2024;303303592;305100608;2;185263,68;UZS
AAAL464499;03004102002039001;01.07.2024;303303592;307998232;1;219561,44;UZS
AAAL464500;03004102002039001;01.07.2024;303303592;309067344;3;219561,44;UZS
AAAL464501;03004102002039001;01.07.2024;303303592;205699782;2;219561,44;UZS
AAAL464502;03004102002039001;01.07.2024;303303592;305366086;1;219561,44;UZS
AAAL464503;03004102002039001;01.07.2024;303303592;305493927;1;219561,44;UZS
AAAL464504;03004102002039001;01.07.2024;303303592;203007314;2;219561,44;UZS
AAAL464505;03004102002039001;01.07.2024;303303592;301089473;1;219561,44;UZS
AAAL464506;03004102002039001;01.07.2024;303303592;307739933;1;219561,44;UZS
AAAL464507;03004102002039001;02.07.2024;303303592;307005723;2;219561,44;UZS
AAAL464508;03004102002039001;02.07.2024;303303592;304278402;30;219561,44;UZS
AAAL464509;03004102002039001;02.07.2024;303303592;201237821;3;219561,44;UZS
AAAL464510;03004102002039001;02.07.2024;303303592;207060604;4;212974,72;UZS
AAAL464511;03004102002039001;02.07.2024;303303592;300294251;1;219561,44;UZS
AAAL464512;03004102002039001;02.07.2024;303303592;301389360;3;219561,44;UZS
AAAL464513;03004102002039001;02.07.2024;303303592;302683755;1;219561,44;UZS
AAAL464514;03004102002039001;02.07.2024;303303592;310555428;4;219561,44;UZS
AAAL464515;03004102002039001;02.07.2024;303303592;305006192;4;219561,44;UZS
AAAL464516;03004102002039001;02.07.2024;303303592;302941845;3;219561,44;UZS
AAAL464517;03004102002039001;02.07.2024;303303592;303240349;5;219561,44;UZS
AAAL464518;03004102002039001;02.07.2024;303303592;305883529;1;219561,44;UZS
AAAL464519;03004102002039001;02.07.2024;303303592;307988410;20;219561,44;UZS
AAAL464520;03004102002039001;02.07.2024;303303592;206818165;2;219561,44;UZS
AAAL464521;03004102002039001;02.07.2024;303303592;308787289;1;219561,44;UZS
AAAL464522;03004102002039001;02.07.2024;303303592;303218072;2;219561,44;UZS
AAAL464523;03004102002039001;02.07.2024;303303592;303426455;5;219561,44;UZS
AAAL464524;03004102002039001;03.07.2024;303303592;304276659;1;219561,44;UZS
AAAL464525;03004102002039001;03.07.2024;303303592;301728800;4;219561,44;UZS
AAAL464526;03004102002039001;03.07.2024;303303592;310489454;2;219561,44;UZS
AAAL464527;03004102002039001;03.07.2024;303303592;307650967;1;219561,44;UZS
AAAL464528;03004102002039001;03.07.2024;303303592;203674174;1;219561,44;UZS
AAAL464529;03004102002039001;03.07.2024;303303592;303369424;2;219561,44;UZS
AAAL464530;03004102002039001;03.07.2024;303303592;207179185;4;219561,44;UZS
AAAL464531;03004102002039001;03.07.2024;303303592;200238963;20;219561,44;UZS
AAAL464532;03004102002039001;03.07.2024;303303592;207000654;1;212974,72;UZS
AAAL464533;03004102002039001;03.07.2024;303303592;309883747;2;219561,44;UZS
AAAL464534;03004102002039001;03.07.2024;303303592;303684469;3;219561,44;UZS
AAAL464535;03004102002039001;03.07.2024;303303592;306625768;5;219561,44;UZS
AAAL464536;03004102002039001;03.07.2024;303303592;308678835;10;219561,44;UZS
AAAL464537;03004102002039001;03.07.2024;303303592;304278402;40;219561,44;UZS
AAAL464538;03004102002039001;03.07.2024;303303592;308885641;1;219561,44;UZS
AAAL464539;03004102002039001;04.07.2024;303303592;201647081;10;219561,44;UZS
AAAL464540;03004102002039001;04.07.2024;303303592;200243705;1;219561,44;UZS
AAAL464541;03004102002039001;04.07.2024;303303592;307610407;2;219561,44;UZS
AAAL464542;03004102002039001;04.07.2024;303303592;309924963;1;219561,44;UZS
AAAL464543;03004102002039001;04.07.2024;303303592;205234349;10;219561,44;UZS
AAAL464544;03004102002039001;04.07.2024;303303592;201313878;2;219561,44;UZS
AAAL464545;03004102002039001;04.07.2024;303303592;305077493;4;219561,44;UZS
AAAL464546;03004102002039001;04.07.2024;303303592;207220713;1;219561,44;UZS
AAAL464547;03004102002039001;04.07.2024;303303592;305857338;1;219561,44;UZS
AAAL464548;03004102002039001;04.07.2024;303303592;307115665;1;219561,44;UZS
AAAL464549;03004102002039001;04.07.2024;303303592;306807414;2;219561,44;UZS
AAAL464550;03004102002039001;04.07.2024;303303592;307700888;1;219561,44;UZS
AAAL464551;03004102002039001;04.07.2024;303303592;203674174;2;219561,44;UZS
AAAL464552;03004102002039001;04.07.2024;303303592;306807414;10;219561,44;UZS
AAAL464553;03004102002039001;04.07.2024;303303592;302259688;2;219561,44;UZS
AAAL464554;03004102002039001;04.07.2024;303303592;303477789;2;219561,44;UZS
AAAL464555;03004102002039001;04.07.2024;303303592;303385208;10;219561,44;UZS
AAAL464556;03004102002039001;04.07.2024;303303592;305006192;1;219561,44;UZS
AAAL464557;03004102002039001;05.07.2024;303303592;308022529;2;219561,44;UZS
AAAL464558;03004102002039001;08.07.2024;303303592;302222323;2;219561,44;UZS
AAAL464559;03004102002039001;08.07.2024;303303592;307960139;1;219561,44;UZS
AAAL464560;03004102002039001;08.07.2024;303303592;203007314;2;219561,44;UZS
AAAL464561;03004102002039001;08.07.2024;303303592;305492857;1;219561,44;UZS
AAAL464562;03004102002039001;08.07.2024;303303592;203797909;5;219561,44;UZS
AAAL464563;03004102002039001;08.07.2024;303303592;306387313;1;219561,44;UZS
AAAL464564;03004102002039001;08.07.2024;303303592;302732954;1;219561,44;UZS
AAAL464565;03004102002039001;09.07.2024;303303592;308678835;10;219561,44;UZS
AAAL464566;03004102002039001;09.07.2024;303303592;204664867;10;219561,44;UZS
AAAL464567;03004102002039001;09.07.2024;303303592;300147654;5;219561,44;UZS
AAAL464568;03004102002039001;09.07.2024;303303592;302040297;1;219561,44;UZS
AAAL464569;03004102002039001;09.07.2024;303303592;305330187;1;219561,44;UZS
AAAL464570;03004102002039001;09.07.2024;303303592;200965494;5;219561,44;UZS
AAAL464571;03004102002039001;09.07.2024;303303592;306946147;1;219561,44;UZS
AAAL464572;03004102002039001;09.07.2024;303303592;306946147;1;219561,44;UZS
AAAL464573;03004102002039001;09.07.2024;303303592;300830462;10;219561,44;UZS
AAAL464574;03004102002039001;09.07.2024;303303592;304026984;4;219561,44;UZS
AAAL464575;03004102002039001;09.07.2024;303303592;303218072;2;219561,44;UZS
AAAL464576;03004102002039001;09.07.2024;303303592;308347487;1;219561,44;UZS
AAAL464577;03004102002039001;09.07.2024;303303592;306984339;2;219561,44;UZS
AAAL464578;03004102002039001;09.07.2024;303303592;306782194;2;219561,44;UZS
AAAL464579;03004102002039001;09.07.2024;303303592;309645155;5;219561,44;UZS
AAAL464580;03004102002039001;09.07.2024;303303592;204528719;3;219561,44;UZS
AAAL464581;03004102002039001;09.07.2024;303303592;300286894;5;219561,44;UZS
AAAL464582;03004102002039001;09.07.2024;303303592;306899657;1;219561,44;UZS
AAAL464583;03004102002039001;09.07.2024;303303592;200038405;1;219561,44;UZS
AAAL464584;03004102002039001;09.07.2024;303303592;303310331;4;219561,44;UZS
AAAL464585;03004102002039001;09.07.2024;303303592;303245214;10;219561,44;UZS
AAAL464586;03004102002039001;09.07.2024;303303592;308444501;1;219561,44;UZS
AAAL464587;03004102002039001;09.07.2024;303303592;307998232;1;219561,44;UZS
AAAL464588;03004102002039001;09.07.2024;303303592;309103189;4;219561,44;UZS
AAAL464589;03004102002039001;09.07.2024;303303592;304309970;1;219561,44;UZS
AAAL464590;03004102002039001;09.07.2024;303303592;305056392;1;219561,44;UZS
AAAL464591;03004102002039001;09.07.2024;303303592;304278402;20;219561,44;UZS
AAAL464592;03004102002039001;09.07.2024;303303592;305480057;2;219561,44;UZS
AAAL464593;03004102002039001;09.07.2024;303303592;203536242;1;219561,44;UZS
AAAL464594;03004102002039001;09.07.2024;303303592;309644624;2;219561,44;UZS
AAAL464595;03004102002039001;10.07.2024;303303592;310489454;30;219561,44;UZS
AAAL464596;03004102002039001;10.07.2024;303303592;307819951;30;219561,44;UZS
AAAL464597;03004102002039001;10.07.2024;303303592;307193665;1;219561,44;UZS
AAAL464598;03004102002039001;10.07.2024;303303592;303385208;10;219561,44;UZS
AAAL464599;03004102002039001;10.07.2024;303303592;204183002;12;219561,44;UZS
AAAL464600;03004102002039001;10.07.2024;303303592;200665741;20;219561,44;UZS
AAAL464601;03004102002039001;10.07.2024;303303592;204394412;3;219561,44;UZS
AAAL464602;03004102002039001;10.07.2024;303303592;308456691;25;219561,44;UZS
AAAL464603;03004102002039001;10.07.2024;303303592;305463211;1;219561,44;UZS
AAAL464604;03004102002039001;10.07.2024;303303592;303695257;3;219561,44;UZS
AAAL464605;03004102002039001;10.07.2024;303303592;308903515;1;219561,44;UZS
AAAL464606;03004102002039001;10.07.2024;303303592;310489454;4;219561,44;UZS
AAAL464607;03004102002039001;10.07.2024;303303592;307712303;1;219561,44;UZS
AAAL464608;03004102002039001;10.07.2024;303303592;303410864;2;219561,44;UZS
AAAL464609;03004102002039001;10.07.2024;303303592;309153515;2;219561,44;UZS
AAAL464610;03004102002039001;10.07.2024;303303592;307870693;2;219561,44;UZS
AAAL464611;03004102002039001;10.07.2024;303303592;207153994;1;219561,44;UZS
AAAL464612;03004102002039001;10.07.2024;303303592;207122447;1;219561,44;UZS
AAAL464613;03004102002039001;10.07.2024;303303592;303707484;2;219561,44;UZS
AAAL464614;03004102002039001;10.07.2024;303303592;202871270;1;219561,44;UZS
AAAL464615;03004102002039001;10.07.2024;303303592;302517366;15;219561,44;UZS
AAAL464616;03004102002039001;11.07.2024;303303592;303242069;2;219561,44;UZS
AAAL464617;03004102002039001;11.07.2024;303303592;311238789;2;219561,44;UZS
AAAL464618;03004102002039001;11.07.2024;303303592;302259688;3;219561,44;UZS
AAAL464619;03004102002039001;11.07.2024;303303592;308444501;1;219561,44;UZS
AAAL464620;03004102002039001;11.07.2024;303303592;302464631;10;219561,44;UZS
AAAL464621;03004102002039001;11.07.2024;303303592;309368104;1;219561,44;UZS
AAAL464622;03004102002039001;11.07.2024;303303592;304309970;1;219561,44;UZS
AAAL464623;03004102002039001;11.07.2024;303303592;309043003;1;219561,44;UZS
AAAL464624;03004102002039001;11.07.2024;303303592;305626481;3;219561,44;UZS
AAAL464625;03004102002039001;11.07.2024;303303592;305169949;1;219561,44;UZS
AAAL464626;03004102002039001;11.07.2024;303303592;310129917;2;219561,44;UZS
AAAL464627;03004102002039001;11.07.2024;303303592;205006948;42;219561,44;UZS
AAAL464628;03004102002039001;11.07.2024;303303592;308444501;1;219561,44;UZS
AAAL464629;03004102002039001;11.07.2024;303303592;303241007;5;219561,44;UZS
AAAL464630;03004102002039001;11.07.2024;303303592;203200455;5;219561,44;UZS
AAAL464631;03004102002039001;11.07.2024;303303592;307814452;1;219561,44;UZS
AAAL464632;03004102002039001;11.07.2024;303303592;310850869;3;219561,44;UZS
AAAL464633;03004102002039001;11.07.2024;303303592;304380657;2;219561,44;UZS
AAAL464634;03004102002039001;11.07.2024;303303592;308642833;1;219561,44;UZS
AAAL464635;03004102002039001;11.07.2024;303303592;308903515;2;219561,44;UZS
AAAL464636;03004102002039001;11.07.2024;303303592;305589814;2;212974,72;UZS
AAAL464637;03004102002039001;11.07.2024;303303592;306807414;3;219561,44;UZS
AAAL464638;03004102002039001;11.07.2024;303303592;306625768;5;219561,44;UZS
AAAL464639;03004102002039001;11.07.2024;303303592;205885726;2;219561,44;UZS
AAAL464640;03004102002039001;11.07.2024;303303592;308052981;2;219561,44;UZS
AAAL464641;03004102002039001;11.07.2024;303303592;305736567;2;219561,44;UZS
AAAL464642;03004102002039001;11.07.2024;303303592;309363000;1;219561,44;UZS
AAAL464643;03004102002039001;12.07.2024;303303592;303063315;1;219561,44;UZS
AAAL464644;03004102002039001;12.07.2024;303303592;202442764;2;219561,44;UZS
AAAL464645;03004102002039001;12.07.2024;303303592;302586274;5;219561,44;UZS
AAAL464646;03004102002039001;12.07.2024;303303592;309455850;2;219561,44;UZS
AAAL464647;03004102002039001;12.07.2024;303303592;207189370;1;219561,44;UZS
AAAL464648;03004102002039001;12.07.2024;303303592;205126656;5;219561,44;UZS
AAAL464649;03004102002039001;12.07.2024;303303592;305077098;2;219561,44;UZS
AAAL464650;03004102002039001;12.07.2024;303303592;309808212;1;219561,44;UZS
AAAL464651;03004102002039001;12.07.2024;303303592;206935685;1;219561,44;UZS
AAAL464652;03004102002039001;12.07.2024;303303592;200204658;3;219561,44;UZS
AAAL464653;03004102002039001;12.07.2024;303303592;301259507;2;219561,44;UZS
AAAL464654;03004102002039001;12.07.2024;303303592;310426484;2;219561,44;UZS
AAAL464655;03004102002039001;12.07.2024;303303592;307998232;1;219561,44;UZS
AAAL464656;03004102002039001;12.07.2024;303303592;309110624;1;219561,44;UZS
AAAL464657;03004102002039001;12.07.2024;303303592;310489454;2;219561,44;UZS
AAAL464658;03004102002039001;12.07.2024;303303592;308678835;10;219561,44;UZS
